timestamp,function,duration_seconds,memory_kb,cpu_time_seconds
2025-07-10 15:08:47,get_all_validators,0.4002,0.70,0.0011
2025-07-10 15:08:57,checkValidator,0.4369,0.51,0.0033
2025-07-10 15:08:58,get_all_validators,0.3813,0.70,0.0010
2025-07-10 15:09:09,checkValidator,0.4310,0.51,0.0026
2025-07-10 15:09:09,get_all_validators,0.3878,0.70,0.0011
2025-07-10 15:09:20,checkValidator,0.6649,0.46,0.0032
2025-07-10 15:09:21,get_all_validators,0.3943,0.64,0.0011
2025-07-10 15:09:31,checkValidator,0.3822,0.51,0.0011
2025-07-10 15:09:32,get_all_validators,0.3884,0.67,0.0010
2025-07-10 15:09:42,checkValidator,0.4474,0.51,0.0030
2025-07-10 15:09:43,get_all_validators,0.3836,0.64,0.0011
2025-07-10 15:09:54,checkValidator,0.3848,0.51,0.0013
2025-07-10 15:09:54,get_all_validators,0.3866,0.70,0.0011
2025-07-10 15:10:05,checkValidator,0.4552,0.51,0.0041
2025-07-10 15:10:06,get_all_validators,0.4003,0.70,0.0011
2025-07-10 15:10:16,checkValidator,0.6503,0.51,0.0022
2025-07-10 15:10:17,get_all_validators,0.4167,0.70,0.0011
2025-07-10 15:10:28,checkValidator,0.4445,0.46,0.0026
2025-07-10 15:10:29,get_all_validators,0.3865,0.70,0.0011
2025-07-10 15:10:39,checkValidator,0.7192,0.51,0.0021
2025-07-10 15:10:40,get_all_validators,0.3873,0.67,0.0010
2025-07-10 15:10:51,checkValidator,0.5355,0.51,0.0012
2025-07-10 15:10:51,get_all_validators,0.4002,0.70,0.0011
2025-07-10 15:11:02,checkValidator,0.4454,0.51,0.0027
2025-07-10 15:11:03,get_all_validators,0.3978,0.67,0.0011
